text,o4mini_label,4o_mini_label,llama_label,qwen_4b_label,o4mini_label_short,4o_mini_label_short,llama_label_short,qwen_4b_label_short,label,o4mini_drug_labels,4o_mini_drug_labels,llama_drug_labels,qwen_4b_label_short,found_index_terms,DEA_found_index_terms,pubchem_found_index_terms,GPT_found_index_terms,redmed_found_index_terms
"It's not a race thing. It's a class thing. I been lower middle class all my life, I'm not gonna ask money for a SIP of a drink. If we were friends, I'd buy you a drink for yourself out of kindness. That girl is delusional and likely never had to struggle financially.",False,False,False,False,F,F,F,F,T,,,['other'],F,['fentanyl'],['fentanyl'],[],[],[]
"So! You're actually a confessed drug dealer & or connected????
Makes sense now!",True,True,True,True,T,T,T,T,T,,,['other'],T,[],[],[],[],[]
Very much reminded me of the Dan press conferences. ALP have to win despite the press and LNP. Huge ask each time. But if they crack it the press will be dismembered.,False,False,False,False,F,F,F,F,F,,,['other'],F,[],[],[],[],[]
"The way you're asking the question is like you're looking for a schedule for how long to get well. Doesn't matter what you're smoking - meth, heroin, crack, whatever - it's going to be physically, mentally and emotionally difficult, but it's worth it. Get help.",False,False,True,True,F,F,F,T,T,"['other', 'Methamphetamine']","['other', 'Methamphetamine']",['other'],T,['methamphetamine'],['methamphetamine'],['methamphetamine'],['methamphetamine'],['methamphetamine']
Nigga i be in the studio flexin sippin codeine headed in the right direction 🚀,True,True,True,True,T,T,T,T,T,['Codeine'],['Codeine'],['Codeine'],T,['codeine'],['codeine'],['codeine'],['codeine'],['codeine']
"WTS/LFB PH EXO
📌 ON HAND AND READY TO SHIP
❌ Overdose (Kr Ver)  SOLD
still available,  Miracles in December (Kor Ver), The Power of Music

📌 PB + CD Only",False,True,True,False,F,T,T,F,F,,,['other'],F,[],[],[],[],[]
I really don't feel good from the hospital last night they gave me morphine and it makes me feeling yucky right now,False,False,False,False,F,F,F,F,T,['Morphine'],['Morphine'],['Morphine'],F,['morphine'],['morphine'],['morphine'],['morphine'],['morphine']
"Defense: ""Dr. Baker, your initial autopsy report stated that Mr. Floyd had FATAL levels of drugs in his system which filled his lungs with water, tripling their weight. You also said that if you didn't know about the arrest, you would have assigned his death to drug overdose.""",False,False,False,False,F,F,F,T,T,,,"['other', 'Fentanyl']",T,[],[],[],[],[]
I look like a part time drug dealer who's got no authority with the opps,True,True,True,True,T,T,T,T,T,,['other'],['other'],T,[],[],[],[],[]
Right... But the prices need to chill out bc I just got happy that my tank filled under $30 IT NEEDS TO GO BACK DOWN TO $20,False,False,False,False,F,F,F,F,F,,,['other'],F,[],[],[],[],[]
You must be partying with Hunter Biden with all the crack your smoking,True,True,True,True,T,T,T,T,T,['other'],['other'],['other'],T,[],[],[],[],[]
"Why you pouring all that codeine in that Sprite , Why ❓",True,True,True,True,T,T,T,T,T,['Codeine'],['Codeine'],['Codeine'],T,['codeine'],['codeine'],['codeine'],['codeine'],['codeine']
"My general surgeon ex-husband carefully explained to me that morphine titrated for pain, even if self-administered, and withdrawn down to non opioids once surgical shock went down and healing began virtually never resulted in addiction.",False,False,False,False,F,F,F,F,T,"['other', 'Morphine']",,['Morphine'],F,"['morphine', 'oxycodone']",['morphine'],['morphine'],"['hydrocodone', 'morphine']",['morphine']
"Remember to warm them up slowly, so they don't crack.",False,False,False,False,F,F,F,F,F,,,['other'],F,[],[],[],[],[]
"Right? Fentanyl has been in the US for decades. It's prescribed a lot, including CHILDREN w/ cancer. It's called Actiq, this moron should know what he's talking about.",False,False,False,False,F,F,F,F,F,['Fentanyl'],"['other', 'Fentanyl']",['Fentanyl'],F,['fentanyl'],['fentanyl'],['fentanyl'],['fentanyl'],['fentanyl']
And the heroin was no more than 6 years ago. Since it was 2015 when you were actively doing heroin and meth.,True,True,True,True,T,T,T,T,T,"['other', 'Methamphetamine']","['other', 'Methamphetamine']",['other'],T,['methamphetamine'],['methamphetamine'],['methamphetamine'],['methamphetamine'],['methamphetamine']
"PC Alasdair FERRIE and PCSO Sherrie CRANSTONE attended Reading Crown Court last week for the sentencing of Edison ADEMAJ, who was imprisoned for 27 months for two cannabis factories spanning across two police forces. 
SGT WILLOUGHBY said' this reflects the hard work our PCSO's do",False,False,False,False,T,F,F,F,T,['Marijuana'],,['other'],F,[],[],[],[],[]
In recovery from my inguinal hernia surgury. I have to stay over night here in Loja so the staff could keep tabs on me in the event there are any complications. Morphine is good shit.,False,True,True,False,F,T,T,F,T,['Morphine'],['Morphine'],['Morphine'],F,"['lsd', 'morphine']","['lsd', 'morphine']",['morphine'],['morphine'],['morphine']
i need me a little morphine myself after that episode…. #Euphoria #EuphoriaHBOMax,True,True,True,True,T,T,T,T,T,['Morphine'],['Morphine'],['Morphine'],T,['morphine'],['morphine'],['morphine'],['morphine'],['morphine']
"Tw: overdose

These swings are starting beat the hell outta me that I wanna take the rest of these pills and hibernate till it's hot....if I survive the overdose. 
(I won't do it but it's a small urge)",True,True,True,True,T,T,T,T,T,['other'],['other'],['other'],T,['hydrocodone'],[],[],[],[]
Glad it went well. Morphine is ace. When i was on it I became convinced Nascar was the most interesting thing ever. That's a powerful drug.,True,True,True,True,T,T,T,T,T,['Morphine'],"['other', 'Morphine']","['other', 'Morphine']",T,"['phencyclidine', 'morphine']","['phencyclidine', 'morphine']",['morphine'],['morphine'],['morphine']
Should crack down on the open drinking. That's just fuel for violence.,False,False,False,False,F,F,F,F,F,,,['other'],F,[],[],[],[],[]
THIS MV REALLY LEOT YOONGI'S FULL ON CRACK SELF AND I AM HERE FOR IT THIS MAN IS FUNNIEST MAN ON EARTH PLEASE,False,False,True,True,F,F,F,T,T,['other'],,['other'],T,[],[],[],[],[]
It's gonna fuck me up if Isbell plays Codeine and Alabama Pines next Thursday,False,True,True,True,F,T,F,T,T,['Codeine'],['Codeine'],"['Codeine', 'other']",T,['codeine'],['codeine'],['codeine'],['codeine'],['codeine']
"205kg heroin haul in Gujarat: Importer from Amritsar arrested
205kg heroin haul in Gujarat: Importer from Amritsar arrested

 Source : ""Hindustan Times"" via Dailyhunt",True,True,False,True,T,T,F,T,T,['other'],['other'],['Heroin'],T,[],[],[],[],[]
"Floyd was killed by his own carelessness, recklessness and stupidity...Fentanyl overdose did him in.",True,False,True,True,T,F,T,T,T,['Fentanyl'],['Fentanyl'],['Fentanyl'],T,['fentanyl'],['fentanyl'],['fentanyl'],['fentanyl'],['fentanyl']
eren doing heroin and i shake my phone so violently,True,True,True,True,T,T,T,T,T,['other'],['other'],['other'],T,['hydromorphone'],[],[],['hydromorphone'],[]
"NDLEA nabs five with 4,580KG of codeine, Tramadol: Kunle Falayi A haul of codeine and Tramadol hidden in warehouses…",True,True,False,False,T,T,F,T,T,"['Codeine', 'other']","['Codeine', 'other']","['Codeine', 'Tramadol']",T,['codeine'],['codeine'],['codeine'],['codeine'],['codeine']
You crack me up... This might get me to actually drink coke...!,False,False,False,True,F,F,F,T,F,,,['other'],T,[],[],[],[],[]
"Last name Savage bitch, but no I'm not Randy
Hit her with no condom, had to make her eat a plan B
And I'm sippin' on that Codeine,not Brandy",True,True,True,True,T,T,T,T,T,"['other', 'Codeine']",['Codeine'],['Codeine'],T,['codeine'],['codeine'],['codeine'],['codeine'],['codeine']
Birds in the trap sing Brian McKnight. Percocet & codeine please don't take my life 🙏🏻,True,True,True,True,T,T,T,T,T,"['Oxycodone', 'Codeine']","['Oxycodone', 'Codeine']","['Oxycodone', 'Codeine']",T,"['codeine', 'oxycodone']",['codeine'],['codeine'],"['codeine', 'oxycodone']","['codeine', 'oxycodone']"
i'll send you some british ones like black tar heroin,True,True,True,True,T,T,T,T,T,['other'],['other'],['other'],T,['fentanyl'],[],[],['fentanyl'],[]
"I pour up a four.......Its 4oz,which is 4 pounds, amount of codeine used to make lean.",True,True,True,True,T,T,T,T,T,['Codeine'],['Codeine'],['Codeine'],T,['codeine'],['codeine'],['codeine'],['codeine'],['codeine']
"Up, after fuck all sleep, because my left foot is being an absolute bastard again.
Fuck you, left foot!
Give me codeine, or give me death. ☠",True,True,True,True,T,T,T,T,T,['Codeine'],['Codeine'],['Codeine'],T,['codeine'],['codeine'],['codeine'],['codeine'],['codeine']
The heart didn't have enough oxygen. No heart attack. No overdose.  #DerekChauvinTrial,False,False,False,False,F,F,F,F,T,,,['other'],F,[],[],[],[],[]
"Ha! Just realized how whiny my Tweet is. 🤣
We all crack a bit sometimes. Thanks Kent. Have a great day today.",False,False,False,False,F,F,T,F,F,,,,F,[],[],[],[],[]
I was so down bad fo her till she used heroin then she died and i felt null,True,True,True,True,T,T,T,T,T,['other'],['other'],['Heroin'],T,[],[],[],[],[]
"""Simply allocating additional funding via grant programs into the current educational and legacy treatment programs has not led to a decrease in overdose deaths."" 

New  report on #addiction treatment by many well-respected colleagues.",False,False,False,False,F,F,F,F,T,,,['other'],F,[],[],[],[],[]
I loved the  Spiderman drug issues... Peter beats up the heroin dealers he caught selling to Harry...,True,False,False,False,T,F,F,T,T,['other'],['other'],"['other', 'Heroin']",T,[],[],[],[],[]
"Is that a true quote? Context? Because, you know, I used to be a glue dealer 😆",True,True,True,True,T,T,T,T,T,['other'],['other'],['other'],T,[],[],[],[],[]
we need racial justice. Support healing for Black communities and provide funding from cannabis tax revenue towards our communities for healing justice,False,False,False,False,F,F,F,F,T,['Marijuana'],,['other'],F,[],[],[],[],[]
"owned the separate company named Purdue Pharma and used Purdue-Frederick as a holding company.

Eight years after Arthur's death, Purdue began selling OxyContin, about 1.5 times the strength of morphine, under the direction of his brothers.

The Sackler Faculty of Medicine at",False,False,False,False,F,F,F,T,T,"['Oxycodone', 'Morphine']",,"['Morphine', 'OxyContin']",T,"['morphine', 'oxycodone']",['morphine'],"['morphine', 'oxycodone']","['morphine', 'oxycodone']","['morphine', 'oxycodone']"
"Imo
Risk level - High
11 p/e standard for cannabis sector

2 scenarios

Rev growth 10yrs - 50% avg
10 yr pt $60.98 (today buy price would be under $20) 

Rev growth 10 yr - 25% avg
10 yr pt $10.98 (buy at $3.88 and below)

Biggest risk is the dilution",False,False,False,False,F,F,F,F,T,['Marijuana'],,"['other', 'Cannabis']",F,[],[],[],[],[]
Yeah- Elon is a distraction. They bait him. They know  bcuz he is Autistic they can distract him with some moral debate and he will obsess over it while they are doing other shit. Glad you noted this. & Canada getting all the fertilizer and sundial cannabis $$ telling USA NO.,False,False,True,False,F,F,T,T,F,['Marijuana'],,['other'],T,[],[],[],[],[]
Yes ppl will try to take drugs to get High and break the barrier it happens a lot then they overdose but yes drug addiction it's a big struggle and even with the help of that drug u still will crave it & try to get high,True,True,True,True,F,T,T,T,T,,['other'],['other'],T,[],[],[],[],[]
Two Merseyside men have been charged after police seized drugs worth nearly £4 million. 31 kilos of heroin and 10 kilos of cocaine were seized during raids after a van was stopped in Huyton. Gareth Purcell (65) of Liverpool and Gareth Hooton (34) of Huyton are due in court today.,True,True,False,False,T,F,F,T,T,['other'],,"['Heroin', 'Cocaine']",T,[],[],[],[],[]
Looking to do some collab Mental Health/Cannabis & CBD spaces with projects and people in the NFT space! Tap in with me via DM's 🔥✨🧲🦾💯,False,True,False,False,F,T,F,T,F,"['CBD', 'Marijuana']",,['other'],T,['cbd'],['cbd'],['cbd'],['cbd'],['cbd']
Snakes start hissing heads go missing rest in piss to the ones im killing chief keef drilling codeine spilling 🐍⚔⚰☠💊,True,True,True,True,T,T,T,T,T,['Codeine'],['Codeine'],['Codeine'],T,"['codeine', 'lsd']","['codeine', 'lsd']","['codeine', 'lsd']",['codeine'],['codeine']
"Indian Coast Guard and #ATS have done a great job,In a joint operation with ATS Gujarat, #CoastGuard ships of India captured Pak ship Al Haj with 09 crew on Indian side of #arabiansea  along with heroin worth 280 crores.
#Pakistani",True,True,True,False,T,T,T,T,T,['other'],['other'],['Heroin'],T,[],[],[],[],[]
"This is misinformation, the person that bought the pill bought it offline from INDIA not from local a drug dealer. Y'all should've included that in the tweet instead of misinforming people for rts and interactions",True,False,False,False,T,F,F,F,T,['other'],,['other'],F,[],[],[],[],[]
"What I heard was, had Chauvin not kneeled on his neck, he could have died of an overdose. What??#DerekChauvinTrial",False,False,False,False,F,F,F,F,T,,,['other'],F,[],[],[],[],[]
3:33 my love💕 if you were a drug I'd overdose off you my love,False,False,True,False,F,F,T,F,T,,,['other'],F,[],[],[],[],[]
This is true because I'm not a robot and also believe the cause of Floyd's death was an overdose. He didn't get the attention and assistance he needed before the ambulance came due to the aggressive crowd,True,False,False,False,F,F,F,F,T,,,['other'],F,[],[],[],[],[]
So the George floyd case is beginning to collapse.Body cam video shows clearly the officer kneeling on floyd's shoulder blade not his neck. Now admitted by the police training officer. Cause of death was fentanyl overdose confirmed by autopsy. The dealer who supplied it the,False,True,True,False,T,T,T,F,F,['Fentanyl'],['Fentanyl'],['Fentanyl'],F,['fentanyl'],['fentanyl'],['fentanyl'],['fentanyl'],['fentanyl']
"King George V was euthanised by his doctor with a lethal dose of morphine and cocaine, documentary claims 

.
Queen grandfather King George V was EUTHANISED",False,False,False,False,F,F,F,F,T,"['other', 'Morphine']","['Morphine', 'Cocaine']","['other', 'Morphine']",F,"['morphine', 'mdma']","['morphine', 'mdma']",['morphine'],['morphine'],['morphine']
"Violent headache 
Violent Backache 
Violent lower abdomen ache
Violent butt crack ache
Violent nausea 
Violent diarrhea 
Violent cravings",False,False,False,False,F,F,T,F,F,,,['other'],F,[],[],[],[],[]
"IM SERIOUS MOM, IM TELLING THE TRUTH!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
[ huge voice crack there lmao ]",False,False,False,False,F,F,F,F,F,,,['other'],F,[],[],[],[],[]
Have backpage jumpin like my old trap phone on p'z,True,True,True,True,T,T,T,T,T,['other'],['other'],['other'],T,['hydromorphone'],[],[],['hydromorphone'],[]
Your podcast on grief came at a much needed time. In December I lost my brother Jeffrey to a drug overdose. I have wanted to reach out to you and say I know you are grieving too and I am praying for you. Much love. Help stop the stigma of drug related grief!,False,False,False,False,F,F,F,T,T,,,['other'],T,['delta-9-thc-cooh'],['delta-9-thc-cooh'],[],[],[]
Floyd was a junky. He was suffering from an overdose in the same way he had previously done. Justice will prevail.,True,True,True,True,T,T,F,T,F,,['other'],['other'],T,[],[],[],[],[]
