text,label,tweet_num,found_terms,found_index_terms,GPT_found_index_terms,pubchem_found_index_terms,redmed_found_index_terms,DEA_found_index_terms,4o_mini_label,o4mini_label,qwen_4b_label,llama_label,4o_mini_label_short,o4mini_label_short,qwen_4b_label_short,llama_label_short,4o_mini_drug_labels,o4mini_drug_labels,qwen_4b_drug_labels,llama_drug_labels,4o_mini_rag,o4mini_rag,qwen_4b_rag,llama_rag,is_about_illicit_drugs,drugs_mentioned
"Don't miss it - TOMORROW, join us along w/ Balanced Veterans Network and Iraq and Afghanistan Veterans of America () for the 1hr virtual program, Alternative Therapies: Cannabis Panel starting at 4PM EDT. #cannabisforveterans #420 #webinar",T,36278,['420'],['delta-9-thc-cooh'],[],[],[],['delta-9-thc-cooh'],False,False,False,False,F,F,F,F,"['other', 'Marijuana']",['Marijuana'],['Marijuana'],['CBD'],"['other', 'Marijuana']",['Marijuana'],['Marijuana'],['CBD'],,
I don't want to be the kind to push someone when their back is turned 🥴,F,36286,[],[],[],[],[],[],False,False,False,False,F,F,F,F,,,,['other'],,,,['other'],,
I'm tryna overdose on her booty. sniff the butt crack,T,36295,[],[],[],[],[],[],True,False,True,True,T,F,F,T,['other'],,['other'],['other'],['other'],,['other'],['other'],,
"germany was the world's dealer b4 WWII with best quality shit bc they had to synthesize drugs unlike other countries that imported from their colonies, makes sense #Blitzed",T,36299,[],[],[],[],[],[],True,True,True,True,T,T,T,T,['other'],['other'],['other'],['other'],['other'],['other'],['other'],['other'],,
"IF YOUR A CRACKHEAD! AND SMOKING CRACK.
YOU AINT SLEEPING.",T,36361,['sleeping'],['zolpidem'],['zolpidem'],[],[],[],True,True,True,True,T,T,T,T,['other'],['other'],['other'],['other'],['other'],['other'],['other'],['other'],,
"And I am in!
Merch Hat with the rare cannabis outfit, perfect for tomorrow.",F,36378,[],[],[],[],[],[],False,False,False,True,T,F,F,T,,['Marijuana'],['Marijuana'],['Cannabis'],,['Marijuana'],['Marijuana'],['Cannabis'],,
man i love johnny rocketfingers i love talking about him i would give him my kidneys and buy them back for 44 billion dollars so he can use that money to buy himself some crack man i just fucking love johnny rocketfingers,T,36418,[],[],[],[],[],[],True,True,True,True,T,T,T,T,['other'],['other'],['other'],['other'],['other'],['other'],['other'],['other'],,
And I'm sippin on that codeine not Brandy 😛,F,36456,[' codeine'],['codeine'],['codeine'],['codeine'],['codeine'],['codeine'],True,True,True,True,T,T,T,T,['Codeine'],['Codeine'],['Codeine'],['Codeine'],['Codeine'],['Codeine'],['Codeine'],['Codeine'],,
"5. George's girlfriend talked about his overdose in March and the symptoms, such as his stomach hurting. The same complaint about his stomach hurting occurs in May 2020 arrest video.

6. From the body cam, there sounds like a portion where Floyd says he ate too many drugs.",F,36522,[],[],[],[],[],[],True,True,True,True,T,T,T,F,['other'],['other'],['other'],"['other', 'Codeine', 'Amphetamine']",['other'],['other'],['other'],"['other', 'Codeine', 'Amphetamine']",,
"cuntER is just advertising Pedo joe's     aka 
10% for the big guy

FREE CRACK PIPES

seeing he will be Joes biggest customer.
PS see below. This is the smartest man joe knows.",F,36603,[],[],[],[],[],[],True,True,True,True,F,T,T,T,['other'],['other'],['other'],['other'],['other'],['other'],['other'],['other'],,
Nothing helps me put the kids to sleep like a spoonful of Chloroform and Morphine!,T,36707,['morphine'],['morphine'],['morphine'],['morphine'],['morphine'],['morphine'],True,True,True,True,T,T,T,T,"['other', 'Morphine']","['other', 'Morphine']","['other', 'Morphine']","['other', 'Morphine']","['other', 'Morphine']","['other', 'Morphine']","['other', 'Morphine']","['other', 'Morphine']",,
😂😂😂When a babe comes I'll answer that 🙂🙏,T,36718,[],[],[],[],[],[],False,False,False,False,F,F,F,F,,,,['other'],,,,['other'],,
"At that point most folks are already drawing a morphine prescription, heroin is not that wild.",T,36748,['morphine'],['morphine'],['morphine'],['morphine'],['morphine'],['morphine'],True,True,True,True,T,T,T,T,"['other', 'Morphine']","['other', 'Morphine']","['other', 'Morphine']","['Morphine', 'Heroin']","['other', 'Morphine']","['other', 'Morphine']","['other', 'Morphine']","['Morphine', 'Heroin']",,
"I want 3 things in life
Bronte
To be small and skinny
To be able to make better music",F,36773,[],[],[],[],[],[],False,False,False,False,F,F,F,F,,,['other'],['other'],,,['other'],['other'],,
Crack is one hell of a drug my G,F,36867,[],[],[],[],[],[],True,True,True,True,T,T,T,T,['other'],['other'],['other'],['other'],['other'],['other'],['other'],['other'],,
"Again, how does that fix medical racism?

How does that prevent the emergency department from mistaking my heart attack for a drug overdose?

I'm all ears.",T,36921,[],[],[],[],[],[],False,False,False,False,F,F,F,F,,,,['other'],,,,['other'],,
"Molly and codeine in my fanta, it's a lot of dreams in my fanta",T,36971,"['molly', ' codeine']","['codeine', 'mdma']",['codeine'],"['codeine', 'mdma']",['codeine'],['codeine'],True,True,True,True,T,T,T,T,"['MDMA', 'other', 'Codeine']","['MDMA', 'Codeine']","['MDMA', 'Codeine']","['MDMA', 'other', 'Codeine']","['MDMA', 'other', 'Codeine']","['MDMA', 'Codeine']","['MDMA', 'Codeine']","['MDMA', 'other', 'Codeine']",,
"In a big breakthrough, the DRI arrested a businessman in connection with last year's #drug haul case, where 205.6-kg heroin was seized at #Kandla port in Gujarat.
✍️",T,36975,[],[],[],[],[],[],False,False,True,False,F,T,T,F,,['other'],['other'],"['other', 'Heroin']",,['other'],['other'],"['other', 'Heroin']",,
#EUPHORIA nahhh ion trust how she pulled that morphine out,T,37125,['morphine'],['morphine'],['morphine'],['morphine'],['morphine'],['morphine'],True,True,True,True,T,F,T,T,['Morphine'],['Morphine'],['Morphine'],['Morphine'],['Morphine'],['Morphine'],['Morphine'],['Morphine'],,
Morrison in deep with this crack head is really very telling.,F,37134,[],[],[],[],[],[],True,True,True,True,T,T,T,T,['other'],['other'],['other'],['other'],['other'],['other'],['other'],['other'],,
"Meaning of #heroina Heroin is an alkaloid synthesized from morphine, like this, is analgesic, but also has certain stimulating effects.  It is very addictive, and more potent than morphine but its effect is less durable...",T,37135,"['heroina', 'morphine', 'analgesic', 'morphine']",['morphine'],['morphine'],['morphine'],['morphine'],['morphine'],False,False,False,False,F,F,F,F,,"['other', 'Morphine']",['other'],"['Morphine', 'Heroin']","['other', 'Morphine']","['other', 'Morphine']","['other', 'Morphine']",['Codeine'],,
im sick to my back teeth of looking at illegal cannabis drugs and failed breathalyzers that the gardai put up on twitter. or some yahoo garda out for a cycle in the wicklow mountains. thats another one. there should be more dogs and we all have a look to see do we know them.,F,37190,[],[],[],[],[],[],False,False,False,False,F,F,T,F,,['Marijuana'],['Marijuana'],"['Cannabis', 'Marijuana']",,['Marijuana'],['Marijuana'],"['Cannabis', 'Marijuana']",,
"now kiles create a new project,
And in 1 years win the final championship Valorant 
AGAIN 
Crack absoluto
#yoestoyconkiles",F,37194,[],[],[],[],[],[],False,False,True,True,F,F,T,T,['other'],['other'],['other'],['other'],['other'],['other'],['other'],['other'],,
"Love Overdose - Three Things [US, new wave, alternative rock] (1985) My mom had a cassette copy of this California band's EP ""Chicks Rule, OK?"" in her attic, but she says she doesn't remember anything about them. Link to the",T,37259,[],[],[],[],[],[],False,False,False,False,F,F,F,F,,,,['other'],,,,['other'],,
""" just get me some fuckin' morphine doc before I rip out your other eye. """,T,37277,['morphine'],['morphine'],['morphine'],['morphine'],['morphine'],['morphine'],True,True,True,True,T,T,T,T,['Morphine'],['Morphine'],"['other', 'Morphine']","['other', 'Morphine']",['Morphine'],['Morphine'],"['other', 'Morphine']","['other', 'Morphine']",,
"Receiving our Flower Sales License is another avenue for Ayurcann to gather market share and pursue higher-margin growth within the cannabis market.

Read more here:  $AYUR

#four20 #THC #flower #cannabis",T,37286,"['flower', 'flower']",['delta-9-thc-cooh'],[],[],[],['delta-9-thc-cooh'],True,False,False,False,F,T,T,F,"['other', 'Marijuana', 'delta‑9‑THC‑COOH']","['other', 'Marijuana']","['Marijuana (Cannabis, Weed, Pot)']",['CBD'],"['other', 'Marijuana', 'delta‑9‑THC‑COOH']","['other', 'Marijuana']","['Marijuana (Cannabis, Weed, Pot)']",['CBD'],,
"🇺🇸 Thanks Chloe1⃣1⃣,
of the follow Crack!!! Soccer ⚽️🤙🏼",F,37296,[],[],[],[],[],[],True,False,True,True,T,F,T,T,['other'],['other'],['other'],['other'],['other'],['other'],['other'],['other'],,
I knew something was off today.  fix it.,F,37358,[],[],[],[],[],[],False,False,False,False,F,F,F,T,,,['other'],['other'],,,['other'],['other'],,
"To watch NBA Game: Memphis Grizzlies vs Minnesota Timberwolves stream go to link in tweet below: 
Live NBA Streams 
Playoffs 2022 games 
#NBAPlayoffs #Timberwolves #RaisedByWolves 

CLICK    ====v",F,37368,[],[],[],[],[],[],False,False,False,False,F,F,F,F,,,,['other'],,,,['other'],,
"Opium is the source of heroin, morphine, paregoric, and codeine.   Chronic use appears to produce permanent physiological damage

#CRJ107 #DrugUseAndDelinquency",T,37370,"['the source', 'morphine', 'paregoric', ' codeine', 'chronic']","['delta-9-thc-cooh', 'codeine', 'morphine', 'zopiclone']","['codeine', 'morphine']","['codeine', 'morphine']","['codeine', 'morphine']","['codeine', 'delta-9-thc-cooh', 'morphine']",False,False,False,False,F,F,T,F,"['other', 'Morphine', 'Codeine']","['other', 'Morphine', 'Codeine']","['other', 'Morphine', 'Codeine']","['Heroin', 'Paregoric', 'Morphine', 'other', 'Codeine']","['Morphine', 'Heroin', 'Codeine']","['other', 'Morphine', 'Codeine']","['other', 'Morphine', 'Codeine']",,,
Clout really hit society like crack in the 80s,F,37472,[],[],[],[],[],[],False,False,True,True,F,F,F,F,['other'],['other'],['other'],['other'],['other'],['other'],['other'],['other'],,
"Since the MURDER OF JFK, by people who did not like his politics. 
JFK went to Vietnam, he didn't want any part of it. The war for control of the Golden triangle, heroin trade!",T,37491,[],[],[],[],[],[],True,True,False,False,F,T,T,F,['other'],['other'],['other'],['other'],['other'],['other'],['other'],['other'],,
"// ment of drugs

saying someone is on drugs bc of their tics: one of my friends at the begging of the school year used to say this. comparing tics to an overdose is extremely insensitive to both drug addicts and people with tourettes, so please dont say this",T,37511,[],[],[],[],[],[],False,False,False,False,F,F,F,F,,,['other'],['other'],,,['other'],['other'],,
How the Legalization of Cannabis Will Impact Thailand CBD Relief Authority News -,T,37606,"['cbd', 'relief']","['cbd', 'morphine']","['cbd', 'morphine']",['cbd'],['cbd'],['cbd'],False,False,False,False,F,F,F,F,,"['CBD', 'Marijuana']","['CBD', 'Marijuana']",['CBD'],,"['CBD', 'Marijuana']","['CBD', 'Marijuana']",['CBD'],,
"Brilliant : #GeorgeFloyd #BLM #Chauvin

Pathologist rules out overdose as cause of George Floyd's death during Chauvin trial",T,37649,[],[],[],[],[],[],False,False,False,False,F,F,F,F,,,['other'],['other'],,,['other'],['other'],,
U.S. new vehicle sales tumbled about 26% in September as chip shortages and other supply disruptions cut into the selection on dealer lots.,T,37726,[],[],[],[],[],[],False,False,False,False,F,F,F,F,,,,,,,,,,
It's kind of insane that Switzerland's medical cannabis program is more stringent than UTAH.,T,37733,[],[],[],[],[],[],False,False,False,False,F,F,F,F,,['Marijuana'],['Marijuana'],['other'],,['Marijuana'],['Marijuana'],['other'],,
"RT ganjapreneur ""Ben & Jerry's is partnering with the  to urge fans to take action for #cannabis reform this April 20.  #legalization",F,37807,[],[],[],[],[],[],False,True,False,True,F,F,F,F,['Marijuana'],['Marijuana'],['Marijuana'],['CBD'],['Marijuana'],['Marijuana'],['Marijuana'],['CBD'],,
"YouTube - opiate withdrawal help, addiction: the actiq diaries vol ...",T,37916,"['opiate', 'actiq']","['fentanyl', 'methadone']","['fentanyl', 'codeine']",[],['fentanyl'],[],False,False,False,True,F,F,T,F,,['other'],"['other', 'Fentanyl']",['other'],,['other'],"['other', 'Fentanyl']",['other'],,
"got a cute lil pendant necklace i can store 2 pills of morphine inside
sick",T,38019,"['pills', 'morphine']","['hydrocodone', 'morphine']",['morphine'],['morphine'],['morphine'],['morphine'],True,True,True,True,T,T,T,T,['Morphine'],['Morphine'],['Morphine'],['Morphine'],['Morphine'],['Morphine'],['Morphine'],['Morphine'],,
honestly I haven't experimented enough with weed to know. I do know morphine gives me less trouble than codeine.,T,38037,"['weed', 'morphine', ' codeine']","['codeine', 'morphine', 'delta-9-thc-cooh']","['codeine', 'morphine']","['codeine', 'morphine']","['codeine', 'morphine']","['codeine', 'morphine', 'delta-9-thc-cooh']",True,True,True,False,T,T,T,F,"['Morphine', 'Marijuana', 'Codeine']","['Morphine', 'Marijuana', 'Codeine']","['Morphine', 'Marijuana', 'Codeine']","['Morphine', 'Codeine']","['Morphine', 'Marijuana', 'Codeine']","['Morphine', 'Marijuana', 'Codeine']","['Morphine', 'Marijuana', 'Codeine']","['Morphine', 'Codeine']",,
Herrr ODOGWU can retire now…Wht can you show him again 🔥🔥,F,38107,[],[],[],[],[],[],False,False,False,False,T,F,F,F,,,,['other'],,,,['other'],,
"I now live in Southwestern Oregon and grew up in the Northern California Emerald Triangle . . .
If the cannabis devastation of resources was happening in the Amazon, you'd all be furious, but enjoy!",T,38175,[],[],[],[],[],[],False,False,False,False,F,F,T,F,,['Marijuana'],['Marijuana'],['CBD'],,['Marijuana'],['Marijuana'],['CBD'],,
Floyd claimed he couldnt breathe while standing up.  Fent and meth tend to do that to you when you overdose...,T,38225,"['fent', ' meth']","['fentanyl', 'methamphetamine']","['fentanyl', 'methamphetamine']",['methamphetamine'],['methamphetamine'],"['fentanyl', 'methamphetamine']",True,True,True,True,T,T,T,T,"['Methamphetamine', 'Fentanyl']","['Methamphetamine', 'Fentanyl']","['Methamphetamine', 'Fentanyl']","['other', 'Methamphetamine', 'Fentanyl']","['Methamphetamine', 'Fentanyl']","['Methamphetamine', 'Fentanyl']","['Methamphetamine', 'Fentanyl']","['other', 'Methamphetamine', 'Fentanyl']",,
Would you recommend a patient with signs of Morphine and Gabapentin toxicity for CT and MRI?,T,38249,"['morphine', 'gabapentin']","['morphine', 'gabapentin']","['morphine', 'gabapentin']","['morphine', 'gabapentin']","['morphine', 'gabapentin']","['morphine', 'gabapentin']",False,False,False,False,F,F,F,F,"['Gabapentin', 'Morphine']","['Gabapentin', 'Morphine']","['Gabapentin', 'Morphine']","['Gabapentin', 'Morphine']","['Gabapentin', 'Morphine']","['Gabapentin', 'Morphine']","['Gabapentin', 'Morphine']","['Gabapentin', 'Morphine']",,
"Anthony Durante, a professional wrestler, experienced an accidental oxycodone or fentanyl overdose in 2003 at age 36",T,38271,"['oxycodone', 'fentanyl']","['fentanyl', 'oxycodone']","['fentanyl', 'oxycodone']","['fentanyl', 'oxycodone']","['fentanyl', 'oxycodone']","['fentanyl', 'oxycodone']",False,False,False,False,F,T,F,F,,"['Oxycodone', 'Fentanyl']","['Oxycodone', 'Fentanyl']","['Oxycodone', 'Fentanyl']",,"['Oxycodone', 'Fentanyl']","['Oxycodone', 'Fentanyl']","['Oxycodone', 'Fentanyl']",,
many say Silicon Valley drug culture revolves around stimulants and weed but I only ever seem to hear programmers talk about codeine,T,38399,"['stimulants', 'weed', ' codeine']","['codeine', 'delta-9-thc-cooh', 'amphetamine']","['codeine', 'amphetamine']",['codeine'],['codeine'],"['codeine', 'delta-9-thc-cooh']",True,True,True,True,T,T,T,T,"['Marijuana', 'Codeine']","['other', 'Marijuana', 'Codeine']","['Marijuana', 'Codeine']",['Codeine'],"['Marijuana', 'Codeine']","['other', 'Marijuana', 'Codeine']","['Marijuana', 'Codeine']",['Codeine'],,
"ON HEROIN ALLERGY DEATHS, THEY DO NOT MEAN TO KILL YOU, THEY DO NOT SEE YOU. JF",T,38449,[],[],[],[],[],[],True,True,True,True,T,T,T,F,['other'],['other'],['other'],['Heroin'],['other'],['other'],['other'],['Heroin'],,
